User,Tweets,Tweets_with_Emoji,Race
14357592,393,139,asian
247117931,77,10,white
776913688250888192,1660,7,white
433487647,127,9,white
836377994876825600,775,412,black
2300591428,143,12,white
294266227,1182,422,asian
708211255,36,19,white
1494569130,953,41,asian
161297639,2652,207,hispanic
883248692542787584,3239,3,white
861373076008730625,671,190,white
729679706874748928,445,171,white
754769668917825536,470,25,white
129878931,1338,105,white
3351899422,460,109,white
364796140,146,72,white
891170141014179840,465,161,white
2469761961,335,73,white
861834566339764224,615,1,asian
842509479929413632,142,1,asian
74763439,10,3,white
34468552,136,11,white
1864738242,317,233,black
3424689886,15,3,white
951791454485086209,517,192,asian
380706625,1683,317,white
305930135,323,118,white
3135344452,1036,466,black
2597073756,117,45,white
774545732,48,5,white
104241521,55,23,white
921945048,206,32,white
105811585,3201,5,white
766622630,768,147,hispanic
880992309294379008,2,2,black
973815825302945793,479,1,asian
947727520060735488,325,11,asian
813227082,642,189,black
2492617740,68,3,asian
28875486,144,104,white
394724132,2066,76,white
1486667676,351,35,white
2864917197,691,587,black
618156747,834,122,white
749328421868666880,1433,842,white
4063777812,214,12,white
2748802166,97,1,asian
311543705,2218,200,black
819265048455561216,219,46,white
749612590230274049,1017,231,white
383497624,2323,332,white
152574447,290,276,white
841169359716417538,127,13,hispanic
799803056,334,63,white
121745358,1030,260,asian
1668288901,414,48,white
866343109277437954,2233,78,white
3822044259,14,3,white
941304530691600384,85,2,asian
972598013884542978,92,21,asian
875955712333152256,720,720,white
731187206753116160,1325,932,black
303921431,711,44,white
16561141,3025,21,white
2951287410,199,132,asian
2575892019,513,1,white
4605207792,44,26,white
929070809389334530,227,41,white
731387324450385920,274,121,black
942974833318604800,1078,221,white
726437833188085760,367,90,white
4836360502,2706,7,other
1376725500,61,5,asian
114626374,224,45,white
167066424,1521,616,white
930883521568178177,2583,1329,white
2732479200,22,12,black
723770318951567360,27,26,asian
929836159,293,252,white
939770963717120001,635,284,white
724611454847078400,1793,291,black
3019428115,78,63,asian
339963263,1228,67,white
450862373,405,78,hispanic
949507077721878528,53,14,asian
925179422352711680,2586,953,black
975144350,553,116,black
895955468,183,10,hispanic
952000733041197056,70,28,asian
3027096695,108,9,white
402678516,465,71,white
270872745,1246,303,asian
16273255,1309,25,white
2942644396,188,71,white
835877944983629825,485,3,white
869683806130888704,1202,31,hispanic
216665436,496,76,black
2771594670,339,14,white
797352935432867840,495,175,white
3310866193,148,2,white
317399128,1485,135,black
1081775708,679,479,black
205900657,341,138,white
1722341503,101,39,white
30704532,57,17,black
39822799,251,48,white
1067302206,405,283,white
3260430968,3083,483,white
849276550243524611,52,11,asian
2224381913,16,1,white
3181234608,116,10,asian
570242869,714,551,black
2433892967,1159,282,black
838601842204508160,2651,788,white
766314955,167,29,hispanic
2508143343,41,39,black
3647329514,1701,911,asian
119489015,468,89,white
147238009,721,83,white
41370796,590,163,white
367998808,161,1,white
3346826697,668,259,white
479912921,1257,404,black
598575832,462,63,asian
362790820,1448,39,white
884840933526831105,3248,3248,other
361781108,605,224,black
68181186,539,33,black
1293947443,1100,280,white
2352092960,1418,18,hispanic
731508798662316032,938,2,white
3311258825,83,48,white
955057965806977024,217,94,asian
4370717716,202,8,white
881891933668245504,1907,156,asian
793114559200448512,542,91,white
576779773,132,50,white
164771989,661,8,black
3018822703,82,15,asian
1330393050,105,33,black
761250319540056064,248,59,white
2371500016,3,3,white
814078747,1296,3,white
2627697850,514,227,black
345694218,60,36,black
1694685692,114,24,black
120795955,483,61,asian
185689729,58,39,black
902921346,1593,567,white
733276176374890496,1014,616,black
3438374182,1498,26,hispanic
766908506964242432,335,159,asian
247491825,9,3,white
450164005,250,11,white
436413212,81,4,hispanic
2742470129,144,34,hispanic
884183089479434240,1650,553,asian
870454266,12,5,white
20323963,1604,14,white
856993890032795648,644,183,white
898817882,2575,2,white
838029760508784641,3216,12,asian
729246886226432000,843,222,black
4895952139,2511,117,white
926504181564936192,709,55,hispanic
2988991158,1158,184,asian
528100636,69,38,white
3320952612,155,36,asian
3344288685,3226,47,asian
167924630,1205,419,black
873459281856569344,568,15,asian
41447547,2822,329,white
827836536217595904,318,112,white
559720482,660,6,asian
961597390053617665,876,226,hispanic
289421963,267,19,black
143298632,164,4,asian
930593008931676160,77,54,asian
172229903,1976,1007,asian
32718264,812,28,white
740208532679593984,26,1,asian
97706444,440,1,white
3071504221,175,38,white
1421452902,50,5,white
4721867569,110,32,white
1246453866,859,174,white
3325238877,305,19,black
827347415636193280,2912,472,white
708944497640480769,34,4,asian
3404585620,410,60,black
914794914071896064,3246,19,asian
1413832538,1059,250,white
785965269281714176,700,40,asian
329736809,650,141,black
42208076,340,99,asian
2421062989,2034,40,hispanic
193165881,472,17,white
959874600325865472,1747,750,white
869543376240214016,267,44,asian
714271900374007808,100,91,white
966933050,3066,685,white
860173847722680321,869,111,asian
736986450202238978,21,14,white
877094988164759554,563,17,black
314790753,1463,643,white
2655705775,5,1,white
227342186,246,2,hispanic
1430584286,189,111,other
112597993,1293,301,white
506309815,186,74,black
795936737797124096,1875,58,asian
3504050957,2964,907,white
766060245961572353,778,273,hispanic
2196975988,150,51,white
865319662346752002,1888,385,white
271049342,623,111,white
787068877549236224,379,99,white
1639550988,1747,86,black
775605656,724,6,asian
2161991322,117,48,black
2251519491,118,23,black
3347794361,636,84,white
1415843774,41,4,white
904259893074419712,44,15,asian
769140181,663,521,hispanic
118246390,352,265,asian
966915625137221632,2646,644,asian
773897821,2528,278,white
2339393324,3262,1,white
955832308854132737,982,247,hispanic
911719301987610625,18,4,white
1547484030,246,114,white
316399403,1180,326,white
772233362,961,282,white
836198020861542401,262,48,white
973594944060313601,432,75,asian
331899031,955,47,asian
973244003981373440,334,28,hispanic
40039158,5,4,white
2297478635,284,15,asian
1639596025,10,1,white
947251791070138371,2307,908,black
885843128229298176,381,25,asian
920154176826609664,204,59,white
3311635607,1219,293,white
353553297,621,33,asian
812282820533964803,230,53,asian
954551285017075712,23,14,asian
276653333,263,36,white
926953074643603456,14,2,white
433053446,571,59,white
265074616,1318,125,white
882569042,2827,502,asian
713555618796277760,25,2,hispanic
894828243819220993,385,66,asian
968239145326972928,227,5,white
613857962,500,69,white
493099323,158,45,white
195784064,540,310,white
3410035743,1083,740,white
911841355826991104,1806,1304,asian
3185064115,1422,199,black
886096382355939328,146,38,asian
4386553455,81,26,white
3234008947,8,1,white
883826276544524289,1118,66,hispanic
69451632,1071,255,black
582063952,3087,192,white
387380480,123,18,black
3294622917,1263,221,black
954354231766650880,137,21,white
753958834998312960,563,215,white
764849728467054592,24,1,hispanic
769469008815022080,2426,605,black
777570423479345152,299,10,white
4900791451,914,140,asian
845454912536248320,448,78,asian
970418476463648774,110,20,black
3113757699,83,11,asian
848906150900899840,344,158,white
926103634156253184,2071,413,asian
721273049379643392,198,10,white
991867226,40,20,white
924646171129319424,1426,418,white
880409802366607360,802,3,asian
896229788087533568,3216,10,asian
537582468,596,5,white
3244203260,1512,73,asian
831536346569306112,176,49,white
901188410634907648,607,35,black
1326741806,632,523,white
179379926,2363,1452,asian
2441659331,255,49,white
782969502157803520,112,1,white
3504620056,42,1,white
709421247290064896,10,3,white
1404166604,197,75,black
2154872902,661,3,white
107728004,2381,7,white
40367314,103,57,white
793838914624557056,399,34,black
731290542,414,68,white
2613178002,2837,463,asian
959385507208740864,3260,1650,asian
1105293121,1684,628,hispanic
4089254655,275,12,black
797639428625887233,37,17,black
579889901,2251,823,black
628752517,48,31,white
3135736373,1466,1044,black
844527337391771649,1902,1203,white
786003600,120,67,white
1528540176,188,81,white
116878926,229,173,white
2577464419,329,40,asian
2696070794,2394,1183,black
948066946058149889,780,59,asian
838642835540721666,80,18,hispanic
340051684,2348,700,asian
713291440038801408,158,6,asian
833366807650119682,155,50,white
2715333967,793,437,hispanic
738869602986381312,110,86,white
823935307900944385,1595,230,asian
3159864650,276,3,asian
106581202,155,55,white
4535655615,830,94,hispanic
891133980682182661,129,5,asian
34516990,293,5,white
1235012874,615,316,asian
2831944464,896,210,white
749358439567093760,282,65,white
756657492462010368,46,5,asian
1108167368,616,290,asian
2654871886,898,359,black
734151114539585536,572,53,hispanic
910401636110966785,3226,405,asian
889119343593869312,1332,248,white
112631684,511,152,white
56948358,2762,164,white
911962574215712769,800,426,asian
953202726917128193,224,2,asian
398583719,607,57,asian
3144659938,2765,615,white
764598631936647168,2189,570,asian
4901505539,131,70,black
2766798145,442,120,white
4728572489,1748,360,white
881489962327314432,460,116,asian
791650536164499456,1384,620,asian
2287084458,402,29,hispanic
2990430588,84,6,black
193132720,432,41,hispanic
960564598263959553,959,155,white
134988040,2970,87,hispanic
922144156117475328,1228,992,asian
794603183972696064,182,9,white
2831570472,32,6,asian
162114001,1327,1,white
777062641470697472,1093,44,black
3581894303,85,41,black
918051746,36,14,white
493487893,59,16,black
2677540402,311,66,black
822474642,37,11,black
28718775,264,56,black
950728364922253312,3140,416,asian
531321817,1401,65,white
728977449560604672,1234,287,black
752169048436273152,896,72,white
900588477577691136,56,3,asian
270479798,793,112,white
3084932501,1016,121,black
326140332,2028,529,white
352006326,440,69,black
936651530647818240,1231,667,black
335904331,1793,295,black
610275748,1707,52,white
963158374291558400,2682,536,asian
973804623910842368,200,94,asian
1525426801,1251,84,white
172558952,1907,1259,asian
525262660,85,26,other
122500991,481,78,white
972251398170660865,1535,21,hispanic
1132497799,325,6,white
870783737717551104,43,6,asian
2815361346,21,5,white
788464119779356676,35,16,asian
379431387,76,1,other
950755152138526726,1114,525,white
2546134126,437,17,white
4241476693,15,11,asian
2285259775,364,94,asian
943604643745095681,1058,278,white
958382433900036101,722,24,hispanic
713161400668004352,2609,211,black
817118882817134592,715,113,asian
92569781,559,193,white
170698927,579,253,white
2835053301,2475,1190,black
2907283963,1098,45,asian
3952152382,1909,736,white
819937530,7,3,white
871338941458202624,3185,578,asian
925611482682765312,40,4,asian
3315074867,1182,314,white
3039605763,194,53,white
49800883,861,58,black
36064015,787,394,white
2530339261,879,305,white
4852824792,464,28,asian
2259467815,40,13,white
930878430400331776,274,4,black
960279074647179265,2484,135,white
926549565184069633,16,1,black
2535692465,1334,124,white
800536526589263872,285,111,hispanic
893509257798324226,263,9,white
906643827393359872,39,3,white
1553163805,154,44,white
65962916,275,74,white
790943311498477568,1002,66,white
2809423941,293,6,white
214692620,171,54,white
715708560148049921,172,109,asian
541454914,632,89,asian
960791200692350976,1142,779,asian
98387226,85,1,white
52846874,686,18,black
179169257,43,12,white
966429579199111171,112,27,white
813916166783696896,163,20,white
2168528589,248,165,black
2381033502,192,9,white
192554499,600,356,white
422609388,1187,195,black
360794603,208,10,white
770059003124674564,198,24,black
723998025090215936,1138,36,black
37263033,2792,317,white
777497018398679040,424,10,asian
798773973349584898,372,5,asian
938637977097400320,1524,83,asian
1706382482,96,39,white
2173209396,209,12,hispanic
3212786991,1143,359,black
4210789334,713,80,hispanic
908112893903749120,95,10,asian
4435809193,134,60,white
745599797621559296,440,212,black
1652046062,1226,730,black
38072269,108,58,black
962358003063128069,7,2,asian
20595440,948,107,white
3303340600,105,11,white
175858633,2069,157,black
838082205423439873,85,31,white
720429075500822532,283,19,white
4630473015,1066,447,white
846198261459402752,146,20,white
965767053859631104,63,24,white
4105965495,219,129,black
3392357645,231,7,white
818302259410911233,287,51,asian
427409653,2745,543,white
886753338674618368,352,62,white
826579122524712960,56,4,white
2544236338,622,43,asian
709917662,282,15,asian
867508485222797312,268,28,white
327627622,513,148,black
965588642239574017,59,48,other
879459397,58,57,white
1438284260,119,21,white
1961353740,164,49,hispanic
744372589703761920,428,146,asian
912232184144027648,1203,55,asian
952886997030395907,950,120,asian
901212463210807297,1116,154,hispanic
2696102557,254,76,white
725504921035018240,1617,654,hispanic
857181776,122,76,black
837300712023339009,1156,3,asian
3166324579,1151,60,asian
2442805711,98,26,white
2992763964,2612,247,white
217523163,398,71,black
3115155521,54,17,white
3256318514,105,60,hispanic
257690026,353,78,white
2593646485,981,322,white
175587858,296,106,white
3306631541,19,12,white
188687979,1399,354,black
3181198915,453,280,black
836116564915044353,1371,123,white
2763756189,1422,236,hispanic
939956872303476741,517,32,asian
513407249,161,17,white
552336059,758,13,hispanic
913817191048347648,12,2,asian
786709266,388,89,black
22709282,135,4,white
925546121912451072,870,1,asian
1476673394,470,2,white
2524350234,3023,392,white
901309823463051264,197,7,white
558432478,31,3,white
412633733,160,141,white
900002441428516864,269,9,asian
964945225725562880,127,45,asian
1594492849,6,1,white
2228843055,47,8,black
769428145564815360,2401,870,asian
3386051326,2955,222,white
768939723628904448,412,102,white
796752913,278,15,white
2735928122,3040,644,white
105635556,242,27,black
894698856356749312,1542,839,hispanic
815342155006963713,229,18,white
49310142,2026,116,white
952521763539230720,23,1,asian
567066974,2,2,asian
