User,Tweets,Tweets_with_Emoji,Gender
1944731492,525,123,female
1365663320,743,42,female
329767842,342,3,male
861086022494437376,13,10,female
25037030,781,31,male
586051133,478,82,female
836648463739858944,669,57,female
574991874,293,93,female
737872277031751680,451,312,male
630191758,728,391,female
430380131,2092,25,male
325322438,399,225,female
129965673,684,217,female
458517938,771,118,male
738178049691115521,46,10,female
236340572,592,434,female
957779752080863233,1785,1156,female
843332539049828352,44,14,female
2857310406,20,4,female
757036508717002752,1082,453,female
4009329681,844,83,female
295359825,314,7,male
115707034,912,167,female
2840534244,263,139,male
899964567899582464,863,74,male
713658549839089664,56,2,male
946430197473169411,575,45,female
968130704935497728,176,27,male
711041288867594240,18,7,male
215714428,348,13,female
1219873675,221,15,male
1385256300,1202,205,female
761854717228113920,569,428,female
877347961595973632,71,67,female
2684766721,228,30,female
1574420533,374,17,female
4418688196,123,25,female
19655895,134,23,male
270512097,367,65,male
824477075583201280,143,117,male
838456626,269,181,male
717136606268952576,1418,240,female
2483955392,1241,278,female
4564704859,296,78,female
424332699,2325,1080,male
3889974040,964,744,male
105766317,2389,504,male
3245676207,20,6,male
147359842,479,172,male
943957613171134464,989,23,male
932801868568215553,126,9,female
1056023822,815,184,female
789446385816969216,441,96,female
385668781,2374,740,male
946018791678361600,9,1,male
941848516221009922,886,19,male
845132671332200449,18,4,female
959528253236170752,189,97,female
729509578329731072,129,50,female
703783842897924096,867,229,female
451127126,2284,1166,female
79612989,380,76,male
914213979043586048,192,60,male
2784340130,240,37,male
355237289,337,55,female
2547236874,1818,75,male
379816474,182,14,male
514790802,120,79,female
969931806328827904,933,10,male
474088439,230,148,female
221028380,237,4,male
1450682028,1128,155,female
442958803,383,242,female
3045083372,1049,49,female
1167897782,308,126,female
3180014568,89,3,female
494508660,335,16,female
480119487,221,105,male
2909303471,385,94,female
913109594637049858,1331,76,female
732393144466046977,177,76,female
2549099473,854,113,female
2782216770,178,17,female
958507838808223744,21,3,male
1731978145,8,5,female
314929886,2410,427,male
154755279,1244,5,male
837905639279992833,875,168,female
1078994335,425,265,female
919054693220810752,571,383,male
3403204221,1037,95,female
1311588272,433,85,male
972833270680309762,6,1,male
3316652978,1038,575,female
4847859766,1960,172,female
392576932,1096,230,female
712484660060753925,477,86,male
901112674146295808,248,154,male
768139060447703040,575,127,female
537578334,1435,875,female
388235666,15,1,male
953396258865139714,298,84,female
1267845439,243,3,male
751766892,32,1,male
72719354,2705,163,male
2840795608,425,90,male
2479828500,20,5,female
141613140,550,55,male
940838398654320640,2809,5,female
443064651,1171,158,female
3277261814,101,15,female
3385288000,1090,20,male
362703673,363,78,female
733772715438510080,2511,1364,female
2718990954,579,24,male
4896783371,1844,1325,male
3536279235,1452,139,female
882032406663843840,8,3,male
608294026,51,7,male
3374974457,372,54,female
772927476,668,111,male
789120828864507904,142,25,male
722892871502671872,170,9,male
908171121295597568,41,3,female
537687829,30,12,female
1055934217,549,252,male
23528241,83,4,female
941167692756664320,3,3,female
20905495,167,9,female
867337535768346625,33,18,male
227612965,15,4,male
65842676,795,226,female
1066170625,494,130,female
828731359,339,34,female
4015576573,851,173,female
782725406478794752,721,188,male
2366825861,978,175,male
1110453720,144,49,female
2588155605,65,18,female
18529095,126,1,female
1196994764,184,13,male
1688361488,1638,898,male
150984165,463,10,male
205742999,248,35,female
1689316100,2354,823,female
2616183793,350,32,male
758177170799915009,74,16,female
4507492217,25,13,male
292092694,75,29,male
764995146593214465,1286,161,female
582521901,595,112,male
123401682,779,359,female
2255446728,673,106,female
960483256251510784,896,164,male
560117368,194,97,female
931633150895280128,1250,717,male
632430611,113,10,female
772281011228905472,16,11,female
63962432,232,55,female
71750117,1865,36,female
141967556,218,103,female
964340931183988736,383,100,male
35406170,768,70,female
546312025,377,157,male
540462449,1039,286,male
965965498935660544,770,64,female
767262441801605120,439,25,male
2291372905,139,32,female
4538206822,28,10,female
1936011516,155,102,male
3195795224,2338,106,female
14157064,1498,45,male
2810048143,891,82,male
605931771,1,1,male
2975754781,12,1,male
808510096925933568,1127,10,male
814479964867297280,75,25,male
2739331905,135,32,female
885215138848100352,714,714,male
936047594064588800,1089,55,male
2504972616,655,206,male
3282752584,1113,9,female
2777151203,1396,269,male
515405009,65,8,female
712381823850930176,550,31,female
709988227495694336,2089,1348,male
546915766,41,9,male
3003144456,88,18,male
4238446492,98,66,female
2470646481,309,79,male
612311817,2034,461,female
426884417,356,23,female
4862419569,851,39,male
739893279865606145,358,67,female
2508303153,230,7,male
951617760106250240,715,41,male
869201424189579265,293,44,male
298917845,763,156,female
767001292518543362,461,4,female
2330928405,85,63,male
2674595507,530,339,female
760621191195463680,1583,112,male
960904000022310912,22,12,female
107033885,1412,133,female
928363264551063552,946,2,male
153732956,2527,36,male
4285910474,102,27,male
2192748972,51,9,female
909494095181213698,12,3,male
930830978074980352,3072,2299,female
160352324,900,278,female
2564157871,20,3,male
290255819,394,135,female
399258585,1750,130,male
1835245740,1281,47,male
942667508393304065,1364,834,female
964986857451917313,20,2,female
606105133,32,8,male
730758505548800002,1856,110,male
2298962492,1816,970,male
20102012,136,12,female
30769365,1298,4,male
910831937291522048,429,66,male
171512706,34,5,male
735266943481962497,31,26,male
3391637404,550,202,female
14357592,393,139,male
247117931,77,10,female
776913688250888192,1660,7,male
433487647,127,9,male
383079431,3243,667,male
836377994876825600,775,412,female
973442273680687104,108,77,female
2300591428,143,12,female
294266227,1182,422,male
708211255,36,19,female
1494569130,953,41,female
161297639,2652,207,male
883248692542787584,3239,3,female
861373076008730625,671,190,female
1700927616,1352,924,female
729679706874748928,445,171,female
754769668917825536,470,25,female
129878931,1338,105,male
3267852277,1725,257,male
3351899422,460,109,female
574633400,229,132,female
364796140,146,72,male
891170141014179840,465,161,female
820678939270119424,17,1,male
2469761961,335,73,female
861834566339764224,615,1,male
920738858232352769,1148,841,female
842509479929413632,142,1,male
74763439,10,3,female
34468552,136,11,female
1864738242,317,233,female
3424689886,15,3,female
380706625,1683,317,female
3380698779,959,16,female
305930135,323,118,female
3135344452,1036,466,female
899626078519517186,109,34,male
2597073756,117,45,male
774545732,48,5,male
104241521,55,23,male
921945048,206,32,female
105811585,3201,5,male
766622630,768,147,female
880992309294379008,2,2,female
973815825302945793,479,1,male
947727520060735488,325,11,male
2993102783,1583,11,female
813227082,642,189,male
2492617740,68,3,male
2866271198,487,98,male
28875486,144,104,female
394724132,2066,76,male
1486667676,351,35,male
2864917197,691,587,female
618156747,834,122,male
749328421868666880,1433,842,female
4063777812,214,12,male
2748802166,97,1,male
311543705,2218,200,male
819265048455561216,219,46,female
749612590230274049,1017,231,female
2942786461,307,150,male
383497624,2323,332,male
152574447,290,276,female
841169359716417538,127,13,male
799803056,334,63,female
121745358,1030,260,female
1668288901,414,48,female
866343109277437954,2233,78,male
3822044259,14,3,male
972598013884542978,92,21,female
875955712333152256,720,720,male
731187206753116160,1325,932,male
303921431,711,44,male
16561141,3025,21,male
779826796917362688,1218,100,male
2951287410,199,132,female
2575892019,513,1,female
4605207792,44,26,female
929070809389334530,227,41,male
2849671322,14,1,male
731387324450385920,274,121,male
2258369131,720,87,male
2752826782,2751,85,male
942974833318604800,1078,221,female
726437833188085760,367,90,female
4836360502,2706,7,male
1376725500,61,5,female
114626374,224,45,male
167066424,1521,616,male
930883521568178177,2583,1329,female
853690386,106,4,male
723770318951567360,27,26,female
929836159,293,252,male
939770963717120001,635,284,male
724611454847078400,1793,291,male
3019428115,78,63,male
339963263,1228,67,female
450862373,405,78,male
949507077721878528,53,14,male
925179422352711680,2586,953,female
975144350,553,116,male
895955468,183,10,male
952000733041197056,70,28,male
3027096695,108,9,male
270872745,1246,303,male
16273255,1309,25,male
2942644396,188,71,female
865319160,106,66,female
835877944983629825,485,3,male
869683806130888704,1202,31,male
3238064237,110,52,female
824053867285532673,164,44,female
216665436,496,76,male
2771594670,339,14,male
797352935432867840,495,175,male
3310866193,148,2,male
907151748069957632,394,15,female
317399128,1485,135,female
1081775708,679,479,female
2932303101,947,34,female
1722341503,101,39,female
30704532,57,17,female
39822799,251,48,male
1067302206,405,283,female
3260430968,3083,483,male
1121790872,83,1,male
849276550243524611,52,11,male
2224381913,16,1,female
129870896,2210,1168,female
3181234608,116,10,male
570242869,714,551,female
2433892967,1159,282,male
838601842204508160,2651,788,male
766314955,167,29,female
2508143343,41,39,male
3647329514,1701,911,female
119489015,468,89,female
147238009,721,83,male
41370796,590,163,female
367998808,161,1,female
3346826697,668,259,female
929521816447660032,42,6,female
3050067103,326,103,female
479912921,1257,404,female
165180813,41,12,female
598575832,462,63,male
362790820,1448,39,female
884840933526831105,3248,3248,female
361781108,605,224,male
68181186,539,33,female
1293947443,1100,280,male
2352092960,1418,18,female
731508798662316032,938,2,male
3311258825,83,48,female
955057965806977024,217,94,male
4370717716,202,8,female
881891933668245504,1907,156,female
793114559200448512,542,91,female
576779773,132,50,female
164771989,661,8,male
3018822703,82,15,female
1330393050,105,33,female
761250319540056064,248,59,female
2371500016,3,3,female
814078747,1296,3,male
2627697850,514,227,female
345694218,60,36,female
1694685692,114,24,female
120795955,483,61,female
185689729,58,39,female
594144871,487,151,female
797900839167856640,4,2,female
902921346,1593,567,female
733276176374890496,1014,616,male
3438374182,1498,26,male
766908506964242432,335,159,female
484923790,874,75,male
247491825,9,3,male
609403248,1190,20,female
3144894767,240,169,female
450164005,250,11,female
436413212,81,4,male
2742470129,144,34,female
884183089479434240,1650,553,female
870454266,12,5,female
20323963,1604,14,male
856993890032795648,644,183,female
898817882,2575,2,male
3226363750,9,1,female
838029760508784641,3216,12,female
729246886226432000,843,222,male
4895952139,2511,117,female
926504181564936192,709,55,female
770333161045815296,1380,301,female
816138726220828672,374,113,female
2988991158,1158,184,female
528100636,69,38,female
634343331,805,263,male
3320952612,155,36,male
3344288685,3226,47,male
167924630,1205,419,female
873459281856569344,568,15,male
41447547,2822,329,male
827836536217595904,318,112,male
559720482,660,6,male
961597390053617665,876,226,female
289421963,267,19,male
143298632,164,4,female
930593008931676160,77,54,male
172229903,1976,1007,male
32718264,812,28,female
740208532679593984,26,1,male
97706444,440,1,male
3071504221,175,38,male
1421452902,50,5,female
394169629,677,103,female
4721867569,110,32,male
1246453866,859,174,female
3189355807,55,16,female
3325238877,305,19,male
827347415636193280,2912,472,male
708944497640480769,34,4,male
267864509,7,1,male
914794914071896064,3246,19,male
1413832538,1059,250,female
785965269281714176,700,40,female
329736809,650,141,male
42208076,340,99,female
334285120,82,39,female
2421062989,2034,40,male
193165881,472,17,male
959874600325865472,1747,750,female
869543376240214016,267,44,male
172495850,1281,27,male
714271900374007808,100,91,female
966933050,3066,685,male
860173847722680321,869,111,female
32843838,815,291,female
736986450202238978,21,14,male
971280936007553025,4,1,male
392213967,83,69,female
860857740582727681,16,6,male
877094988164759554,563,17,male
314790753,1463,643,male
2655705775,5,1,female
227342186,246,2,male
1430584286,189,111,female
112597993,1293,301,female
506309815,186,74,female
3504050957,2964,907,male
967882904234676224,18,3,female
766060245961572353,778,273,female
2196975988,150,51,female
865319662346752002,1888,385,female
271049342,623,111,female
787068877549236224,379,99,female
936327595,320,86,male
1639550988,1747,86,male
775605656,724,6,male
2161991322,117,48,male
151799423,39,7,male
2251519491,118,23,male
922434284,789,47,female
3347794361,636,84,female
2772827013,268,58,female
1415843774,41,4,female
2778532359,1268,498,male
904259893074419712,44,15,female
2222040540,124,69,male
769140181,663,521,female
964400246280273920,415,284,female
2560393669,3264,1,male
118246390,352,265,male
966915625137221632,2646,644,male
784714126136340480,5,1,male
